DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1016/j.grets.2025.100296,ESG emphasis of top companies in East and Southeast Asian countries unveiled by deep learning,"Chao Li, A. Keeley, Shunsuke Managi",Green Technologies and Sustainability,2025,(missing abstract),292067013,1,147,,thesis_draft
10.48550/arxiv.2510.08623,PARSE: LLM Driven Schema Optimization for Reliable Entity Extraction,"Anubhav Shrimal, Aryan Jain, S. A. H. Chowdhury, Promod Yenigalla",arXiv (Cornell University),2025,"Structured information extraction from unstructured text is critical for emerging Software 3.0 systems where LLM agents autonomously interact with APIs and tools. Recent approaches apply large language models directly to extraction tasks using existing JSON schemas, often with constraint decoding or reinforcement learning approaches to ensure syntactic validity, but treat JSON schemas as static contracts designed for human developers, leading to suboptimal extraction performance, frequent hallucinations, and unreliable agent behavior when schemas contain ambiguous or incomplete specifications. We recognize that JSON schemas themselves are a form of natural language understanding contract that encodes rules, relationships, and expectations about data structure contracts that LLMs should be able to both interpret and systematically improve. Consequently, we develop PARSE (Parameter Automated Refinement and Schema Extraction), a novel system with two synergistic components: ARCHITECT, which autonomously optimizes JSON schemas for LLM consumption while maintaining backward compatibility through RELAY (an integrated code generation system), and SCOPE, which implements reflection-based extraction with combined static and LLM-based guardrails. We evaluate PARSE qualitatively and quantitatively on three datasets including Schema-Guided Dialogue (SGD), Structured Web Data Extraction (SWDE), and internal retail conversation data, and find that it achieves up to 64.7% improvement in extraction accuracy on SWDE with combined framework improvements reaching 10% across models, while reducing extraction errors by 92% within the first retry and and maintaining practical latency.",292561696,0,0,,thesis_draft
10.47857/irjms.2025.v06i04.06292,Institutional Translation and Sectoral Readiness: Localizing IFRS S1 and S2 in Indonesia,"Amelia Setiawan, Haryanto Haryanto, Agung Nugroho Soedibyo, Samuel Wirawan, Hamfri Djajadikerta, Sandra Faninda, Mardiana Mardiana",International Research Journal of Multidisciplinary Scope,2025,"The global shift toward standardized sustainability reporting, driven by IFRS S1 and S2, places growing demands on emerging markets to align domestic disclosure practices with international expectations. In Indonesia, existing ESG regulations remain fragmented and only partially integrated with IFRS frameworks. This study evaluates the readiness of Indonesian public companies to adopt IFRS S1 and S2, with particular attention to the adequacy, materiality, and sectoral relevance of ESG disclosures. A qualitative content analysis was conducted on sustainability and annual reports from 22 listed firms across 11 sectors, using stratified sampling by asset size. A total of 113 disclosure items were assessed, drawn from IFRS S1, IFRS S2, and the ISSB’s Industry-Based Guidance. A three-point scale was used to rate disclosure quality, and inter-coder reliability exceeded 90 percent. Findings reveal that while high-asset firms reported more ESG content, many disclosures lacked sector-specific depth. Smaller healthcare firms achieved the highest alignment with IBG expectations, suggesting that legitimacy concerns and ethical identity may influence disclosure more than financial capacity. Symbolic language and generic commitments dominated, with climate-related disclosures notably weak. The study concludes that ESG readiness is not solely a function of regulatory compliance or firm size. Instead, it reflects how global standards are interpreted and translated within national institutions and sectoral logics. These results underscore the need for sector-specific ESG benchmarks and institutional capacity-building. Effective adoption of IFRS S1 and S2 requires not only regulatory alignment, but also contextual understanding, stakeholder engagement, and sustained normative commitment.",292855795,1,0,,thesis_draft
10.63744/gr59c1ixu6wj,How Scalable is Quality Assessment of Text Recognition? A Combination of Ground Truth and Confidence Scores,"Michał Bubula, Konstantin Baierer, Jörg Lehmann, Clemens Neudecker, V. Rezanezhad, Doris Škarić",Anthology of Computers and the Humanities,2025,(missing abstract),292917089,0,0,,thesis_draft
10.54254/2754-1169/2025.gl29576,Unmasking Greenwashing: An NLP-Based Framework for ESG Report Verification,Michelle Zhang,"Advances in Economics, Management and Political Sciences",2025,"As firms increasingly use ESG (Environmental, Social, and Governance) narratives to signal sustainability, greenwashing concerns have intensified. Existing studies describe stylized disclosure patterns but rarely provide scalable, theory-driven approaches to assess ESG credibility. This study introduces an NLP-based framework grounded in behavioral theory to quantify how linguistic cues shape stakeholder perceptions. Drawing on impression management, narrative persuasion, and cognitive processing, psychologically meaningful features are extracted at the word, sentence, and paragraph levels from ESG reports of 500 global firms. Using interpretable machine learning (TreeSHAP) and sequential block-wise variance decomposition, the textual signals driving ESG ratings and the structural levelparagraph, sentence, or wordwith the greatest predictive power are identified. Forward-looking commitments, topicsentiment alignment, and quantitative specificity emerge as the strongest positive predictors, especially at the paragraph level. Conversely, passive constructions, repetition, and verbosity reduce credibility, while isolated word-level features offer limited incremental value. These results provide a strategic blueprint for effective ESG disclosure and a scalable toolkit for detecting narrative greenwashing, offering actionable insights for regulators, investors, and managers.",293027011,0,0,,thesis_draft
10.48550/arxiv.2511.16438,ESGBench: A Benchmark for Explainable ESG Question Answering in Corporate Sustainability Reports,"Sherine George, Nithish Saji",arXiv (Cornell University),2025,"We present ESGBench, a benchmark dataset and evaluation framework designed to assess explainable ESG question answering systems using corporate sustainability reports. The benchmark consists of domain-grounded questions across multiple ESG themes, paired with human-curated answers and supporting evidence to enable fine-grained evaluation of model reasoning. We analyze the performance of state-of-the-art LLMs on ESGBench, highlighting key challenges in factual consistency, traceability, and domain alignment. ESGBench aims to accelerate research in transparent and accountable ESG-focused AI systems.",293145586,0,6,,thesis_draft
10.48550/arxiv.2511.16438,ESGBench: A Benchmark for Explainable ESG Question Answering in Corporate Sustainability Reports,"George, Sherine, Saji, Nithish",arXiv (Cornell University),2025,"We present ESGBench, a benchmark dataset and evaluation framework designed to assess explainable ESG question answering systems using corporate sustainability reports. The benchmark consists of domain-grounded questions across multiple ESG themes, paired with human-curated answers and supporting evidence to enable fine-grained evaluation of model reasoning. We analyze the performance of state-of-the-art LLMs on ESGBench, highlighting key challenges in factual consistency, traceability, and domain alignment. ESGBench aims to accelerate research in transparent and accountable ESG-focused AI systems.",293240367,0,6,,thesis_draft
10.1016/j.sftr.2025.101494,Large language models for sustainability reporting: A systematic review and research agenda,Seyed Alireza Mousavian Anaraki,Sustainable Futures,2025,(missing abstract),293403245,4,78,,thesis_draft
10.1016/j.sftr.2025.101494,Large language models for sustainability reporting: A systematic review and research agenda,"Seyed Alireza Mousavian Anaraki, Danilo Croce, Roberto Basili",Sustainable Futures,2025,(missing abstract),293465919,3,78,,thesis_draft
10.1140/epjds/s13688-024-00481-2,Glitter or gold? Deriving structured insights from sustainability reports via large language models,"Marco Bronzini, Carlo Nicolini, B. Lepri, Andrea Passerini, Jacopo Staiano",EPJ Data Science,2023,"Over the last decade, several regulatory bodies have started requiring the disclosure of non-financial information from publicly listed companies, in light of the investors’ increasing attention to Environmental, Social, and Governance (ESG) issues. Publicly released information on sustainability practices is often disclosed in diverse, unstructured, and multi-modal documentation. This poses a challenge in efficiently gathering and aligning the data into a unified framework to derive insights related to Corporate Social Responsibility (CSR). Thus, using Information Extraction (IE) methods becomes an intuitive choice for delivering insightful and actionable data to stakeholders. In this study, we employ Large Language Models (LLMs), In-Context Learning, and the Retrieval-Augmented Generation (RAG) paradigm to extract structured insights related to ESG aspects from companies’ sustainability reports. We then leverage graph-based representations to conduct statistical analyses concerning the extracted insights. These analyses revealed that ESG criteria cover a wide range of topics, exceeding 500, often beyond those considered in existing categorizations, and are addressed by companies through a variety of initiatives. Moreover, disclosure similarities emerged among companies from the same region or sector, validating ongoing hypotheses in the ESG literature. Lastly, by incorporating additional company attributes into our analyses, we investigated which factors impact the most on companies’ ESG ratings, showing that ESG disclosure affects the obtained ratings more than other financial or company data.",294355810,36,193,,thesis_draft
10.3389/frai.2025.1693843,NatureKG: an ontology and knowledge graph for nature finance with a Text2Cypher application,"Neetu Kushwaha, Alok Singh, Hassan Aftab Sheikh",Frontiers in Artificial Intelligence,2025,"Introduction Nature finance involves complex, multi-dimensional challenges that require analytical frameworks to assess risks, impacts, dependencies, and systemic resilience. Existing financial systems lack structured tools to map dependencies between natural capital and financial assets. To address this, we introduce NatureKG, the first ontology and instantiated knowledge graph (KG) specifically tailored to nature finance, aiming to support financial institutions in assessing environmental risks, impacts, and dependencies systematically. Methods We designed a domain ontology grounded in ENCORE, the Science-Based Targets Network (SBTN), and peer-reviewed literature. This ontology defines entities such as Actions, Drivers of Nature Loss, Value Chains, Evidence, and Sources. The ontology was instantiated into NatureKG within Neo4j, consisting of 320 nodes and 540 relationships curated by domain experts. As a proof of concept, we constructed a Text2Cypher dataset and fine-tuned three open-source large language models (Phi-3, LLaMA-3.1-8B, and Mistral-7B) to translate natural language queries into Cypher graph queries. The models were trained and evaluated under different dataset split strategies (paraphrase, cypher-level, and generalization) using metrics such as BLEU, exact match, execution accuracy, and Macro F1 scores. Results Phi-3 achieved the highest execution accuracy (0.21) and Macro F1 score (0.56), demonstrating better structural and reasoning capability under paraphrase and schema generalization splits. LLaMA-3.1-8B exhibited balanced performance, while Mistral-7B lagged across most metrics. The results indicate that smaller, fine-tuned models can generalize effectively in low-resource, domain-specific settings, validating the feasibility of LLM-assisted querying for nature finance. Discussion Despite modest initial accuracy, this feasibility study establishes a baseline for integrating domain-specific ontologies with AI systems. NatureKG offers a reusable foundation for representing environmental risks, dependencies, and interventions, with potential to enhance transparency and scalability in sustainable finance decision support. Future work should expand dataset diversity, sectoral coverage beyond the built environment, and refine model reasoning through larger, domain-aligned data catalogues.",294365932,0,29,,thesis_draft
10.48550/arxiv.2512.01289,OntoMetric: An Ontology-Guided Framework for Automated ESG Knowledge Graph Construction,"Mingqin Yu, F. Rabhi, Boming Xia, Zhengyi Yang, Felix Tan, Qinghua Lu University of New South Wales, Sydney, Australia, U. Adelaide, Adelaide, Csiro Data61",arXiv.org,2025,"Environmental, Social, and Governance (ESG) disclosure frameworks such as SASB, TCFD, and IFRS S2 require organizations to compute and report numerous metrics for compliance, yet these requirements are embedded in long, unstructured PDF documents that are difficult to interpret, standardize, and audit. Manual extraction is unscalable, while unconstrained large language model (LLM) extraction often produces inconsistent entities, hallucinated relationships, missing provenance, and high validation failure rates. We present OntoMetric, an ontology-guided framework that transforms ESG regulatory documents into validated, AI- and web-ready knowledge graphs. OntoMetric operates through a three-stage pipeline: (1) structure-aware segmentation using table-of-contents boundaries, (2) ontology-constrained LLM extraction that embeds the ESGMKG schema into prompts while enriching entities with semantic fields for downstream reasoning, and (3) two-phase validation that combines LLM-based semantic verification with rule-based schema checking across entity, property, and relationship levels (VR001-VR006). The framework preserves both segment-level and page-level provenance for audit traceability. Evaluated on five ESG standards (SASB Commercial Banks, SASB Semiconductors, TCFD, IFRS S2, AASB S2) totaling 228 pages and 60 segments, OntoMetric achieves 65-90% semantic accuracy and 80-90% schema compliance, compared to 3-10% for baseline unconstrained extraction, at approximately 0.01 to 0.02 USD per validated entity. Our results demonstrate that combining symbolic ontology constraints with neural extraction enables reliable, auditable knowledge graphs suitable for regulatory compliance and web integration, supporting downstream applications such as sustainable-finance analytics, transparency portals, and automated compliance tools.",294402763,2,24,,thesis_draft
10.48550/arxiv.2512.11506,EmeraldMind: A Knowledge Graph-Augmented Framework for Greenwashing Detection,"Kaoukis, Georgios, Koufopoulos, Ioannis Aris, Eleni, Psaroudaki, Karidi, Danae Pla, Pitoura, Evaggelia, Papastefanatos, George, Tsaparas, Panayiotis",arXiv (Cornell University),2025,"As AI and web agents become pervasive in decision-making, it is critical to design intelligent systems that not only support sustainability efforts but also guard against misinformation. Greenwashing, i.e., misleading corporate sustainability claims, poses a major challenge to environmental progress. To address this challenge, we introduce EmeraldMind, a fact-centric framework integrating a domain-specific knowledge graph with retrieval-augmented generation to automate greenwashing detection. EmeraldMind builds the EmeraldGraph from diverse corporate ESG (environmental, social, and governance) reports, surfacing verifiable evidence, often missing in generic knowledge bases, and supporting large language models in claim assessment. The framework delivers justification-centric classifications, presenting transparent, evidence-backed verdicts and abstaining responsibly when claims cannot be verified. Experiments on a new greenwashing claims dataset demonstrate that EmeraldMind achieves competitive accuracy, greater coverage, and superior explanation quality compared to generic LLMs, without the need for fine-tuning or retraining.",295289763,0,44,,"thesis, thesis_draft"
10.48550/arxiv.2512.24289,Automated Analysis of Sustainability Reports: Using Large Language Models for the Extraction and Prediction of EU Taxonomy-Compliant KPIs,"Jonathan Schmoll, Adam Jatowt",arXiv (Cornell University),2025,"The manual, resource-intensive process of complying with the EU Taxonomy presents a significant challenge for companies. While Large Language Models (LLMs) offer a path to automation, research is hindered by a lack of public benchmark datasets. To address this gap, we introduce a novel, structured dataset from 190 corporate reports, containing ground-truth economic activities and quantitative Key Performance Indicators (KPIs). We use this dataset to conduct the first systematic evaluation of LLMs on the core compliance workflow. Our results reveal a clear performance gap between qualitative and quantitative tasks. LLMs show moderate success in the qualitative task of identifying economic activities, with a multi-step agentic framework modestly enhancing precision. Conversely, the models comprehensively fail at the quantitative task of predicting financial KPIs in a zero-shot setting. We also discover a paradox, where concise metadata often yields superior performance to full, unstructured reports, and find that model confidence scores are poorly calibrated. We conclude that while LLMs are not ready for full automation, they can serve as powerful assistive tools for human experts. Our dataset provides a public benchmark for future research.",296678336,2,18,,"thesis, thesis_draft"
10.1016/j.knosys.2026.115277,Leveraging Fine-Tuning of Large Language Models for Aspect-Based Sentiment Analysis in Resource-Scarce Environments,"Jakob Fehle, Udo Kruschwitz, Nils Constantin Hellwig, Christian Wolff",Knowledge-Based Systems,2026,(missing abstract),297044255,4,129,,thesis_draft
10.48550/arxiv.2601.03940,Large-Scale Aspect-Based Sentiment Analysis with Reasoning-Infused LLMs,"Paweł Liskowski, Krzysztof Jankowski",arXiv (Cornell University),2026,"We introduce Arctic-ABSA, a collection of powerful models for real-life aspect-based sentiment analysis (ABSA). Our models are tailored to commercial needs, trained on a large corpus of public data alongside carefully generated synthetic data, resulting in a dataset 20 times larger than SemEval14. We extend typical ABSA models by expanding the number of sentiment classes from the standard three (positive, negative, neutral) to five, adding mixed and unknown classes, while also jointly predicting overall text sentiment and supporting multiple languages. We experiment with reasoning injection by fine-tuning on Chain-of-Thought (CoT) examples and introduce a novel reasoning pretraining technique for encoder-only models that significantly improves downstream fine-tuning and generalization. Our 395M-parameter encoder and 8B-parameter decoder achieve up to 10 percentage points higher accuracy than GPT-4o and Claude 3.5 Sonnet, while setting new state-of-the-art results on the SemEval14 benchmark. A single multilingual model maintains 87-91% accuracy across six languages without degrading English performance. We release ABSA-mix, a large-scale benchmark aggregating 17 public ABSA datasets across 92 domains.",297422682,1,51,,thesis_draft
10.48550/arxiv.2601.03940,Large-Scale Aspect-Based Sentiment Analysis with Reasoning-Infused LLMs,"Paweł Liskowski, Krzysztof Jankowski",arXiv (Cornell University),2026,"We introduce Arctic-ABSA, a collection of powerful models for real-life aspect-based sentiment analysis (ABSA). Our models are tailored to commercial needs, trained on a large corpus of public data alongside carefully generated synthetic data, resulting in a dataset 20 times larger than SemEval14. We extend typical ABSA models by expanding the number of sentiment classes from the standard three (positive, negative, neutral) to five, adding mixed and unknown classes, while also jointly predicting overall text sentiment and supporting multiple languages. We experiment with reasoning injection by fine-tuning on Chain-of-Thought (CoT) examples and introduce a novel reasoning pretraining technique for encoder-only models that significantly improves downstream fine-tuning and generalization. Our 395M-parameter encoder and 8B-parameter decoder achieve up to 10 percentage points higher accuracy than GPT-4o and Claude 3.5 Sonnet, while setting new state-of-the-art results on the SemEval14 benchmark. A single multilingual model maintains 87-91% accuracy across six languages without degrading English performance. We release ABSA-mix, a large-scale benchmark aggregating 17 public ABSA datasets across 92 domains.",297490696,1,51,,thesis_draft
10.48550/arxiv.2601.08676,Advancing ESG Intelligence: An Expert-level Agent and Comprehensive Benchmark for Sustainable Finance,"Yilei Zhao, Wentao Zhang, Lei Xiao, Yandan Zheng, Mengpu Liu, Wei Yang Bryan Lim",arXiv.org,2026,"Environmental, social, and governance (ESG) criteria are essential for evaluating corporate sustainability and ethical performance. However, professional ESG analysis is hindered by data fragmentation across unstructured sources, and existing large language models (LLMs) often struggle with the complex, multi-step workflows required for rigorous auditing. To address these limitations, we introduce ESGAgent, a hierarchical multi-agent system empowered by a specialized toolset, including retrieval augmentation, web search and domain-specific functions, to generate in-depth ESG analysis. Complementing this agentic system, we present a comprehensive three-level benchmark derived from 310 corporate sustainability reports, designed to evaluate capabilities ranging from atomic common-sense questions to the generation of integrated, in-depth analysis. Empirical evaluations demonstrate that ESGAgent outperforms state-of-the-art closed-source LLMs with an average accuracy of 84.15% on atomic question-answering tasks, and excels in professional report generation by integrating rich charts and verifiable references. These findings confirm the diagnostic value of our benchmark, establishing it as a vital testbed for assessing general and advanced agentic capabilities in high-stakes vertical domains.",297901555,0,29,,thesis_draft
10.48550/arxiv.2601.11783,The Stability Trap: Evaluating the Reliability of LLM-Based Instruction Adherence Auditing,Murtuza Shergadwala,arXiv (Cornell University),2026,"The enterprise governance of Generative AI (GenAI) in regulated sectors, such as Human Resources (HR), demands scalable yet reproducible auditing mechanisms. While Large Language Model (LLM)-as-a-Judge approaches offer scalability, their reliability in evaluating adherence of different types of system instructions remains unverified. This study asks: To what extent does the instruction type of an Application Under Test (AUT) influence the stability of judge evaluations? To address this, we introduce the Scoped Instruction Decomposition Framework to classify AUT instructions into Objective and Subjective types, isolating the factors that drive judge instability. We applied this framework to two representative HR GenAI applications, evaluating the stability of four judge architectures over variable runs. Our results reveal a ``Stability Trap'' characterized by a divergence between Verdict Stability and Reasoning Stability. While judges achieved near-perfect verdict agreement ($&gt;99\%$) for both objective and subjective evaluations, their accompanying justification traces diverged significantly. Objective instructions requiring quantitative analysis, such as word counting, exhibited reasoning stability as low as $\approx19\%$, driven by variances in numeric justifications. Similarly, reasoning stability for subjective instructions varied widely ($35\%$--$83\%$) based on evidence granularity, with feature-specific checks failing to reproduce consistent rationale. Conversely, objective instructions focusing on discrete entity extraction achieved high reasoning stability ($&gt;90\%$). These findings demonstrate that high verdict stability can mask fragile reasoning. Thus, we suggest that auditors scope automated evaluation protocols strictly: delegate all deterministically verifiable logic to code, while reserving LLM judges for complex semantic evaluation.",297957874,2,43,,thesis_draft
10.48550/arxiv.2601.11783,The Stability Trap: Evaluating the Reliability of LLM-Based Instruction Adherence Auditing,Murtuza Shergadwala,arXiv (Cornell University),2026,"The enterprise governance of Generative AI (GenAI) in regulated sectors, such as Human Resources (HR), demands scalable yet reproducible auditing mechanisms. While Large Language Model (LLM)-as-a-Judge approaches offer scalability, their reliability in evaluating adherence of different types of system instructions remains unverified. This study asks: To what extent does the instruction type of an Application Under Test (AUT) influence the stability of judge evaluations? To address this, we introduce the Scoped Instruction Decomposition Framework to classify AUT instructions into Objective and Subjective types, isolating the factors that drive judge instability. We applied this framework to two representative HR GenAI applications, evaluating the stability of four judge architectures over variable runs. Our results reveal a ``Stability Trap'' characterized by a divergence between Verdict Stability and Reasoning Stability. While judges achieved near-perfect verdict agreement ($>99\%$) for both objective and subjective evaluations, their accompanying justification traces diverged significantly. Objective instructions requiring quantitative analysis, such as word counting, exhibited reasoning stability as low as $\approx19\%$, driven by variances in numeric justifications. Similarly, reasoning stability for subjective instructions varied widely ($35\%$--$83\%$) based on evidence granularity, with feature-specific checks failing to reproduce consistent rationale. Conversely, objective instructions focusing on discrete entity extraction achieved high reasoning stability ($>90\%$). These findings demonstrate that high verdict stability can mask fragile reasoning. Thus, we suggest that auditors scope automated evaluation protocols strictly: delegate all deterministically verifiable logic to code, while reserving LLM judges for complex semantic evaluation.",297963472,2,43,,thesis_draft
10.30574/wjarr.2026.29.1.0177,Artificial Intelligence Models for Detecting Greenwashing in UK ESG and Green Finance Projects,"Bernard Wilson, Godiya Mallum Shallangwa, Samson Lamela Mela",World Journal of Advanced Research and Reviews,2026,"This study examines the application of artificial intelligence models for detecting greenwashing practices in UK Environmental, Social, and Governance projects and green finance initiatives. The research addresses the growing concern over misleading sustainability claims in light of the UK Financial Conduct Authority's anti-greenwashing rule implemented in May 2024. Employing a mixed-methods approach, this study develops a comprehensive framework integrating Natural Language Processing techniques, specifically transformer-based models including BERT and ClimateBERT, with machine learning algorithms such as XGBoost and Random Forest for quantitative prediction and classification. The methodology incorporates a dataset of UK-based companies' sustainability reports, ESG disclosures, and green finance documentation from 2018 to 2024, comprising 487 firms across multiple sectors. The quantitative analysis utilizes a dual approach: textual analysis through NLP models achieving 86.34% accuracy in identifying greenwashing risk patterns, and financial-ESG divergence analysis using optimized machine learning models with R² values of 0.9790. Key findings reveal that AI models can effectively identify discrepancies between ESG disclosure scores and actual environmental performance, with firm size, governance structure, and financial constraints emerging as significant predictors of greenwashing behaviour. The study contributes to the literature by providing a robust, scalable methodology for regulatory bodies and investors to enhance transparency in sustainable finance markets, ultimately supporting the UK's commitment to achieving net-zero emissions targets.",298156935,0,0,,thesis_draft
10.54097/wr1teh04,From Text Analysis to Metrics: AI Approaches to ESG Assessment,Qianxing Chen,Academic Journal of Science and Technology,2026,"""In ESG assessments, disclosure-centric scorecards are being replaced by AI-based sentence-level systems, which offer organized aggregate based on precise criteria. The shift from topic models and human supervision to domain-adaptive Transformer classifiers and evidence-based language models with retrieval capabilities is traced in this work. In order to create trustworthy textual metrics from news, earnings calls, and reports, we concentrate on multi-label phrase annotation by combining non-ESG controls, industry materiality, and financial sentiment. The evaluation takes precision/recall, external validity, and structural variations among rating agencies into account. Decision-making applications in supply chain visibility, investment research, and disclosure assurance are covered, as well as governance elements like documentation, energy use, and human-computer interaction. We conclude by outlining potential avenues for future research and development, such as cross-lingual robustness, retrieval stability, benchmark design, and low-carbon AI. Our suggested """"text → metrics → econometrics"""" approach complements current ratings while improving the scalability",299080412,0,9,,thesis_draft
10.48550/arxiv.2601.21722,Enhancing Language Models for Robust Greenwashing Detection,"Neil Heinrich Braun, Keane Ong, Rui Mao, Erik Cambria, Gianmarco Mengaldo",arXiv (Cornell University),2026,"Sustainability reports are critical for ESG assessment, yet greenwashing and vague claims often undermine their reliability. Existing NLP models lack robustness to these practices, typically relying on surface-level patterns that generalize poorly. We propose a parameter-efficient framework that structures LLM latent spaces by combining contrastive learning with an ordinal ranking objective to capture graded distinctions between concrete actions and ambiguous claims. Our approach incorporates gated feature modulation to filter disclosure noise and utilizes MetaGradNorm to stabilize multi-objective optimization. Experiments in cross-category settings demonstrate superior robustness over standard baselines while revealing a trade-off between representational rigidity and generalization.",299164990,0,48,,thesis_draft
10.48550/arxiv.2601.21722,Enhancing Language Models for Robust Greenwashing Detection,"Neil Heinrich Braun, Keane Ong, Rui Mao, Erik Cambria, Gianmarco Mengaldo",arXiv (Cornell University),2026,"Sustainability reports are critical for ESG assessment, yet greenwashing and vague claims often undermine their reliability. Existing NLP models lack robustness to these practices, typically relying on surface-level patterns that generalize poorly. We propose a parameter-efficient framework that structures LLM latent spaces by combining contrastive learning with an ordinal ranking objective to capture graded distinctions between concrete actions and ambiguous claims. Our approach incorporates gated feature modulation to filter disclosure noise and utilizes MetaGradNorm to stabilize multi-objective optimization. Experiments in cross-category settings demonstrate superior robustness over standard baselines while revealing a trade-off between representational rigidity and generalization.",299290144,0,48,,thesis_draft
10.38124/ijisrt/26jan1585,A Hybrid Retrieval-Generative AI Framework for FinTech Document Handling and Compliance Tracking,"Siddhartha Chatterjee, Sudeshna Dey, Soumitra De, Jonti Deuri",International Journal of Innovative Science and Research Technology (IJISRT),2026,"Large language models (LLMs) have been quickly adopted in the financial services industry, allowing for sophisticated automation in document analysis, client service, compliance monitoring, and decision support. However, hallucinations, explainability issues, privacy concerns, and restricted access to valuable institutional information limit their use in regulated financial situations. Financial organizations need systems that ensure factual accuracy, traceability, and regulatory compliance in addition to producing fluid replies. This chapter describes an expert system for FinTech document intelligence based on Retrieval-Augmented Generation (RAG) that combines conventional term-based search with meaningful vector retrieval to guarantee dependable and auditable autonomous reasoning. The entire architecture, document ingesting pipeline, regulated prompt development, hybrid retrieval mechanism, variable structuring approaches, embedding generation, encryption model, and assessment methodology are all described. A thorough discussion is given of practical applications in financial services, identifying fraud, credit risk assessment, and adherence to regulations. A strategy plan for future study and establishment of policies is also presented, along with ethical issues and regulatory harmonization. Financial specialists can examine, confirm, and override artificially generated insights when needed thanks to the system's provision for human during validation. The platform facilitates regulatory examinations and improves transparency by keeping thorough derivation information and audit recordings for each generated answer. This method bridges the gap between the strict governance necessities of real-world economic ecosystems and advanced generative intelligence.",299546762,0,0,,thesis_draft
(missing DOI),Connecting the Dots: Surfacing Structure in Documents through AI-Generated Cross-Modal Links,"Alyssa Hwang, Hita Kambhamettu, Yue Yang, Ajay Patel, Joseph Chee Chang, Andrew Head",ArXiv.org,2026,"Understanding information-dense documents like recipes and scientific papers requires readers to find, interpret, and connect details scattered across text, figures, tables, and other visual elements. These documents are often long and filled with specialized terminology, hindering the ability to locate relevant information or piece together related ideas. Existing tools offer limited support for synthesizing information across media types. As a result, understanding complex material remains cognitively demanding. This paper presents a framework for fine-grained integration of information in complex documents. We instantiate the framework in an augmented reading interface, which populates a scientific paper with clickable points on figures, interactive highlights in the body text, and a persistent reference panel for accessing consolidated details without manual scrolling. In a controlled between-subjects study, we find that participants who read the paper with our tool achieved significantly higher scores on a reading quiz without evidence of increased time to completion or cognitive load. Fine-grained integration provides a systematic way of revealing relationships within a document, supporting engagement with complex, information-dense materials.",300778090,0,0,,thesis_draft
10.48550/arxiv.2603.00669,SSKG Hub: An Expert-Guided Platform for LLM-Empowered Sustainability Standards Knowledge Graphs,"Chaoyue He, Xin Zhou, Xinjia Yu, Lei Zhang, Yan Zhang, Yi Wu, Lei Xiao, Caiyu Wang, Di Wang, Hong Xu, Xiaoqiao Wang, Wei Chao Liu, Chunyan Miao",arXiv (Cornell University),2026,"Sustainability disclosure standards (e.g., GRI, SASB, TCFD, IFRS S2) are comprehensive yet lengthy, terminology-dense, and highly cross-referential, hindering structured analysis and downstream use. We present SSKG Hub (Sustainability Standards Knowledge Graph Hub), a research prototype and interactive web platform that transforms standards into auditable knowledge graphs (KGs) through an LLM-centered, expert-guided pipeline. The system integrates automatic standard identification, configurable chunking, standard-specific prompting, robust triple parsing, and provenance-aware Neo4j storage with fine-grained audit metadata. LLM extraction produces a provenance-linked Draft KG, which is reviewed, curated, and formally promoted to a Certified KG through meta-expert adjudication. A role-based governance framework covering read-only guest access, expert review and CRUD operations, meta-expert certification, and administrative oversight ensures traceability and accountability across draft and certified states. Beyond graph exploration and triple-level evidence tracing, SSKG Hub supports cross-KG fusion, KG-driven tasks, and dedicated modules for insights and curated resources. We validate the platform through a comprehensive expert-led KG review case study that demonstrates end-to-end curation and quality assurance. The web application is publicly available at www.sskg-hub.com.",301073280,0,25,,thesis_draft
10.48550/arxiv.2603.00884,From OCR to Analysis: Tracking Correction Provenance in Digital Humanities Pipelines,"Haoze Guo, Ziqi Wei",arXiv (Cornell University),2026,"Optical Character Recognition (OCR) is a critical but error-prone stage in digital humanities text pipelines. While OCR correction improves usability for downstream NLP tasks, common workflows often overwrite intermediate decisions, obscuring how textual transformations affect scholarly interpretation. We present a provenance-aware framework for OCR-corrected humanities corpora that records correction lineage at the span level, including edit type, correction source, confidence, and revision status. Using a pilot corpus of historical texts, we compare downstream named entity extraction across raw OCR, fully corrected text, and provenance-filtered corrections. Our results show that correction pathways can substantially alter extracted entities and document-level interpretations, while provenance signals help identify unstable outputs and prioritize human review. We argue that provenance should be treated as a first-class analytical layer in NLP for digital humanities, supporting reproducibility, source criticism, and uncertainty-aware interpretation.",301151379,0,39,,thesis_draft
