:START_ID,:END_ID,:TYPE
record:r048_001,esgpillar:e,HAS_PILLAR
record:r048_001,tone:action,HAS_TONE
record:r048_001,sentiment:neutral,HAS_SENTIMENT
record:r048_001,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r048_001,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_002,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_002,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_002,aspect:climate_d_s,HAS_ASPECT
record:r048_002,esgpillar:e,HAS_PILLAR
record:r048_002,tone:action,HAS_TONE
record:r048_002,sentiment:neutral,HAS_SENTIMENT
record:r048_002,climatelabel:climate_d_s,HAS_CLIMATE_LABEL
record:r048_002,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_002,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r048_003,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_003,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_003,aspect:climate_d_s,HAS_ASPECT
record:r048_003,esgpillar:e,HAS_PILLAR
record:r048_003,tone:action,HAS_TONE
record:r048_003,sentiment:neutral,HAS_SENTIMENT
record:r048_003,climatelabel:climate_d_s,HAS_CLIMATE_LABEL
record:r048_003,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_003,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r048_003,climatelabel:strategy,HAS_CLIMATE_LABEL
record:r048_004,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_004,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_004,aspect:netzero_reduction,HAS_ASPECT
record:r048_004,esgpillar:e,HAS_PILLAR
record:r048_004,tone:commitment,HAS_TONE
record:r048_004,sentiment:neutral,HAS_SENTIMENT
record:r048_004,climatelabel:netzero_reduction,HAS_CLIMATE_LABEL
record:r048_004,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r048_004,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_005,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_005,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_005,aspect:climate_d_s,HAS_ASPECT
record:r048_005,esgpillar:e,HAS_PILLAR
record:r048_005,tone:action,HAS_TONE
record:r048_005,sentiment:neutral,HAS_SENTIMENT
record:r048_005,climatelabel:climate_d_s,HAS_CLIMATE_LABEL
record:r048_005,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_005,climatelabel:strategy,HAS_CLIMATE_LABEL
record:r048_005,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r048_006,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_006,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_006,aspect:climate_d_s,HAS_ASPECT
record:r048_006,esgpillar:e,HAS_PILLAR
record:r048_006,tone:action,HAS_TONE
record:r048_006,sentiment:missing,HAS_SENTIMENT
record:r048_006,climatelabel:climate_d_s,HAS_CLIMATE_LABEL
record:r048_006,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r048_006,climatelabel:strategy,HAS_CLIMATE_LABEL
record:r048_007,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_007,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_007,aspect:governance,HAS_ASPECT
record:r048_007,esgpillar:g,HAS_PILLAR
record:r048_007,tone:commitment,HAS_TONE
record:r048_007,sentiment:neutral,HAS_SENTIMENT
record:r048_007,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_007,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_008,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_008,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_008,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_008,aspect:governance,HAS_ASPECT
record:r048_008,esgpillar:g,HAS_PILLAR
record:r048_008,tone:commitment,HAS_TONE
record:r048_008,sentiment:neutral,HAS_SENTIMENT
record:r048_008,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_008,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_009,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_009,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_009,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_009,aspect:governance,HAS_ASPECT
record:r048_009,esgpillar:g,HAS_PILLAR
record:r048_009,tone:action,HAS_TONE
record:r048_009,sentiment:neutral,HAS_SENTIMENT
record:r048_009,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_009,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_010,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_010,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_010,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_010,aspect:governance,HAS_ASPECT
record:r048_010,esgpillar:g,HAS_PILLAR
record:r048_010,tone:none,HAS_TONE
record:r048_010,sentiment:neutral,HAS_SENTIMENT
record:r048_010,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_010,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_011,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_011,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_011,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_011,aspect:governance,HAS_ASPECT
record:r048_011,esgpillar:g,HAS_PILLAR
record:r048_011,tone:action,HAS_TONE
record:r048_011,sentiment:neutral,HAS_SENTIMENT
record:r048_011,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_011,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_012,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_012,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_012,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_012,aspect:governance,HAS_ASPECT
record:r048_012,esgpillar:g,HAS_PILLAR
record:r048_012,tone:action,HAS_TONE
record:r048_012,sentiment:neutral,HAS_SENTIMENT
record:r048_012,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_012,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_013,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_013,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_013,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_013,aspect:governance,HAS_ASPECT
record:r048_013,esgpillar:g,HAS_PILLAR
record:r048_013,tone:action,HAS_TONE
record:r048_013,sentiment:neutral,HAS_SENTIMENT
record:r048_013,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_013,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_014,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_014,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_014,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_014,aspect:governance,HAS_ASPECT
record:r048_014,esgpillar:g,HAS_PILLAR
record:r048_014,tone:action,HAS_TONE
record:r048_014,sentiment:neutral,HAS_SENTIMENT
record:r048_014,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_014,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_015,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_015,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_015,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_015,aspect:governance,HAS_ASPECT
record:r048_015,esgpillar:g,HAS_PILLAR
record:r048_015,tone:outcome,HAS_TONE
record:r048_015,sentiment:neutral,HAS_SENTIMENT
record:r048_015,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_015,climatelabel:none,HAS_CLIMATE_LABEL
record:r048_015,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r048_016,company:20250526113828_2025_05_26ptba_laporan_berkelanjutan113825,FROM_COMPANY
record:r048_016,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r048_016,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r048_016,aspect:governance,HAS_ASPECT
record:r048_016,esgpillar:g,HAS_PILLAR
record:r048_016,tone:action,HAS_TONE
record:r048_016,sentiment:neutral,HAS_SENTIMENT
record:r048_016,climatelabel:governance,HAS_CLIMATE_LABEL
record:r048_016,climatelabel:none,HAS_CLIMATE_LABEL
record:r049_000,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_000,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_000,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_000,aspect:climate_detection,HAS_ASPECT
record:r049_000,esgpillar:e,HAS_PILLAR
record:r049_000,tone:none,HAS_TONE
record:r049_000,sentiment:negative,HAS_SENTIMENT
record:r049_000,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_000,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r049_000,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r049_001,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_001,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_001,aspect:climate_detection,HAS_ASPECT
record:r049_001,esgpillar:e,HAS_PILLAR
record:r049_001,tone:none,HAS_TONE
record:r049_001,sentiment:negative,HAS_SENTIMENT
record:r049_001,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_001,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r049_001,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r049_002,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_002,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_002,aspect:climate_detection,HAS_ASPECT
record:r049_002,esgpillar:e,HAS_PILLAR
record:r049_002,tone:outcome,HAS_TONE
record:r049_002,sentiment:positive,HAS_SENTIMENT
record:r049_002,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_002,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r049_002,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r049_003,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_003,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_003,aspect:climate_detection,HAS_ASPECT
record:r049_003,esgpillar:e,HAS_PILLAR
record:r049_003,tone:outcome,HAS_TONE
record:r049_003,sentiment:positive,HAS_SENTIMENT
record:r049_003,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_003,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r049_003,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r049_004,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_004,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_004,aspect:climate_detection,HAS_ASPECT
record:r049_004,esgpillar:e,HAS_PILLAR
record:r049_004,tone:commitment,HAS_TONE
record:r049_004,sentiment:neutral,HAS_SENTIMENT
record:r049_004,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r049_004,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_005,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_005,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_005,aspect:climate_detection,HAS_ASPECT
record:r049_005,esgpillar:e,HAS_PILLAR
record:r049_005,tone:action,HAS_TONE
record:r049_005,sentiment:neutral,HAS_SENTIMENT
record:r049_005,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r049_005,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_006,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_006,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_006,aspect:climate_detection,HAS_ASPECT
record:r049_006,esgpillar:e,HAS_PILLAR
record:r049_006,tone:outcome,HAS_TONE
record:r049_006,sentiment:positive,HAS_SENTIMENT
record:r049_006,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_006,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r049_006,climatelabel:climate_s,HAS_CLIMATE_LABEL
record:r049_007,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_007,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_007,aspect:climate_detection,HAS_ASPECT
record:r049_007,esgpillar:e,HAS_PILLAR
record:r049_007,tone:commitment,HAS_TONE
record:r049_007,sentiment:neutral,HAS_SENTIMENT
record:r049_007,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r049_007,climatelabel:climate_d,HAS_CLIMATE_LABEL
record:r049_008,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_008,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_008,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_008,aspect:governance,HAS_ASPECT
record:r049_008,esgpillar:g,HAS_PILLAR
record:r049_008,tone:none,HAS_TONE
record:r049_008,sentiment:neutral,HAS_SENTIMENT
record:r049_008,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_009,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_009,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_009,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_009,aspect:governance,HAS_ASPECT
record:r049_009,esgpillar:g,HAS_PILLAR
record:r049_009,tone:none,HAS_TONE
record:r049_009,sentiment:neutral,HAS_SENTIMENT
record:r049_009,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_010,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_010,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_010,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_010,aspect:governance,HAS_ASPECT
record:r049_010,esgpillar:g,HAS_PILLAR
record:r049_010,tone:none,HAS_TONE
record:r049_010,sentiment:neutral,HAS_SENTIMENT
record:r049_010,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_011,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_011,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_011,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_011,aspect:governance,HAS_ASPECT
record:r049_011,esgpillar:g,HAS_PILLAR
record:r049_011,tone:none,HAS_TONE
record:r049_011,sentiment:neutral,HAS_SENTIMENT
record:r049_011,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_012,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_012,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_012,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_012,aspect:governance,HAS_ASPECT
record:r049_012,esgpillar:g,HAS_PILLAR
record:r049_012,tone:none,HAS_TONE
record:r049_012,sentiment:neutral,HAS_SENTIMENT
record:r049_012,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_013,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_013,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_013,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_013,aspect:governance,HAS_ASPECT
record:r049_013,esgpillar:g,HAS_PILLAR
record:r049_013,tone:none,HAS_TONE
record:r049_013,sentiment:neutral,HAS_SENTIMENT
record:r049_013,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_014,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_014,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_014,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_014,aspect:governance,HAS_ASPECT
record:r049_014,esgpillar:g,HAS_PILLAR
record:r049_014,tone:none,HAS_TONE
record:r049_014,sentiment:neutral,HAS_SENTIMENT
record:r049_014,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_015,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_015,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_015,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_015,aspect:governance,HAS_ASPECT
record:r049_015,esgpillar:g,HAS_PILLAR
record:r049_015,tone:none,HAS_TONE
record:r049_015,sentiment:neutral,HAS_SENTIMENT
record:r049_015,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_016,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_016,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_016,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_016,aspect:governance,HAS_ASPECT
record:r049_016,esgpillar:g,HAS_PILLAR
record:r049_016,tone:none,HAS_TONE
record:r049_016,sentiment:neutral,HAS_SENTIMENT
record:r049_016,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_017,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_017,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_017,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_017,aspect:governance,HAS_ASPECT
record:r049_017,esgpillar:g,HAS_PILLAR
record:r049_017,tone:none,HAS_TONE
record:r049_017,sentiment:neutral,HAS_SENTIMENT
record:r049_017,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_018,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_018,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_018,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_018,aspect:governance,HAS_ASPECT
record:r049_018,esgpillar:g,HAS_PILLAR
record:r049_018,tone:none,HAS_TONE
record:r049_018,sentiment:neutral,HAS_SENTIMENT
record:r049_018,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_019,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_019,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_019,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_019,aspect:governance,HAS_ASPECT
record:r049_019,esgpillar:g,HAS_PILLAR
record:r049_019,tone:none,HAS_TONE
record:r049_019,sentiment:neutral,HAS_SENTIMENT
record:r049_019,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_020,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_020,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_020,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_020,aspect:governance,HAS_ASPECT
record:r049_020,esgpillar:g,HAS_PILLAR
record:r049_020,tone:none,HAS_TONE
record:r049_020,sentiment:neutral,HAS_SENTIMENT
record:r049_020,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_021,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_021,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_021,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_021,aspect:governance,HAS_ASPECT
record:r049_021,esgpillar:g,HAS_PILLAR
record:r049_021,tone:none,HAS_TONE
record:r049_021,sentiment:neutral,HAS_SENTIMENT
record:r049_021,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_022,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_022,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_022,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_022,aspect:governance,HAS_ASPECT
record:r049_022,esgpillar:g,HAS_PILLAR
record:r049_022,tone:none,HAS_TONE
record:r049_022,sentiment:neutral,HAS_SENTIMENT
record:r049_022,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_023,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_023,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_023,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_023,aspect:governance,HAS_ASPECT
record:r049_023,esgpillar:g,HAS_PILLAR
record:r049_023,tone:none,HAS_TONE
record:r049_023,sentiment:neutral,HAS_SENTIMENT
record:r049_023,climatelabel:governance,HAS_CLIMATE_LABEL
record:r049_024,company:ar_sr_gtra_2024,FROM_COMPANY
record:r049_024,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r049_024,prompt:tone_zero_shot_english_md,USED_PROMPT
record:r049_024,aspect:governance,HAS_ASPECT
record:r049_024,esgpillar:g,HAS_PILLAR
record:r049_024,tone:none,HAS_TONE
record:r049_024,sentiment:neutral,HAS_SENTIMENT
record:r049_024,climatelabel:governance,HAS_CLIMATE_LABEL
record:r073_000,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_000,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_000,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_000,aspect:climate_commitment,HAS_ASPECT
record:r073_000,esgpillar:e,HAS_PILLAR
record:r073_000,tone:commitment,HAS_TONE
record:r073_000,sentiment:neutral,HAS_SENTIMENT
record:r073_000,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r073_000,climatelabel:netzero_reduction,HAS_CLIMATE_LABEL
record:r073_001,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_001,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_001,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_001,aspect:climate_detection,HAS_ASPECT
record:r073_001,esgpillar:e,HAS_PILLAR
record:r073_001,tone:outcome,HAS_TONE
record:r073_001,sentiment:positive,HAS_SENTIMENT
record:r073_001,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r073_001,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r073_001,climatelabel:climate_sentiment,HAS_CLIMATE_LABEL
record:r073_002,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_002,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_002,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_002,aspect:climate_commitment,HAS_ASPECT
record:r073_002,esgpillar:e,HAS_PILLAR
record:r073_002,tone:commitment,HAS_TONE
record:r073_002,sentiment:neutral,HAS_SENTIMENT
record:r073_002,climatelabel:climate_commitment,HAS_CLIMATE_LABEL
record:r073_002,climatelabel:strategy,HAS_CLIMATE_LABEL
record:r073_003,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_003,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_003,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_003,aspect:climate_detection,HAS_ASPECT
record:r073_003,esgpillar:e,HAS_PILLAR
record:r073_003,tone:outcome,HAS_TONE
record:r073_003,sentiment:neutral,HAS_SENTIMENT
record:r073_003,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r073_003,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r073_004,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_004,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_004,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_004,aspect:climate_detection,HAS_ASPECT
record:r073_004,esgpillar:e,HAS_PILLAR
record:r073_004,tone:outcome,HAS_TONE
record:r073_004,sentiment:positive,HAS_SENTIMENT
record:r073_004,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r073_004,climatelabel:metrics,HAS_CLIMATE_LABEL
record:r073_005,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_005,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_005,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_005,aspect:governance,HAS_ASPECT
record:r073_005,esgpillar:g,HAS_PILLAR
record:r073_005,tone:outcome,HAS_TONE
record:r073_005,sentiment:positive,HAS_SENTIMENT
record:r073_005,climatelabel:governance,HAS_CLIMATE_LABEL
record:r073_005,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r073_006,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_006,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_006,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_006,aspect:governance,HAS_ASPECT
record:r073_006,esgpillar:g,HAS_PILLAR
record:r073_006,tone:commitment,HAS_TONE
record:r073_006,sentiment:neutral,HAS_SENTIMENT
record:r073_006,climatelabel:governance,HAS_CLIMATE_LABEL
record:r073_006,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r073_007,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_007,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_007,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_007,aspect:governance,HAS_ASPECT
record:r073_007,esgpillar:g,HAS_PILLAR
record:r073_007,tone:commitment,HAS_TONE
record:r073_007,sentiment:neutral,HAS_SENTIMENT
record:r073_007,climatelabel:governance,HAS_CLIMATE_LABEL
record:r073_007,climatelabel:environmental_claims,HAS_CLIMATE_LABEL
record:r073_008,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_008,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_008,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_008,aspect:climate_detection,HAS_ASPECT
record:r073_008,esgpillar:e,HAS_PILLAR
record:r073_008,tone:none,HAS_TONE
record:r073_008,sentiment:negative,HAS_SENTIMENT
record:r073_008,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r073_008,climatelabel:risk,HAS_CLIMATE_LABEL
record:r073_009,company:icr_sustainability_23_24,FROM_COMPANY
record:r073_009,model:arcee_ai_trinity_large_preview_free,GENERATED_BY_MODEL
record:r073_009,prompt:tone_chain_of_thought_english_md,USED_PROMPT
record:r073_009,aspect:climate_detection,HAS_ASPECT
record:r073_009,esgpillar:e,HAS_PILLAR
record:r073_009,tone:none,HAS_TONE
record:r073_009,sentiment:neutral,HAS_SENTIMENT
record:r073_009,climatelabel:climate_detection,HAS_CLIMATE_LABEL
record:r073_009,climatelabel:climate_f,HAS_CLIMATE_LABEL
record:r073_010,company:icr_sustainability_23_24,FROM_COMPANY
